name,createdAt,updatedAt,pullRequests,releases,primaryLanguage,issuesclosed,issuesopen,url,stargazerCount
Android-IMSI-Catcher-Detector,2013-11-23T10:04:14Z,2022-09-11T00:48:50Z,291,48,Java,471,160,https://github.com/CellularPrivacy/Android-IMSI-Catcher-Detector,4236
Robust,2017-03-14T10:14:50Z,2022-09-11T15:59:44Z,79,13,Java,230,147,https://github.com/Meituan-Dianping/Robust,4229
YCSB,2010-04-19T20:52:11Z,2022-09-09T20:12:52Z,446,55,Java,690,218,https://github.com/brianfrankcooper/YCSB,4222
Recaf,2017-07-27T06:01:10Z,2022-09-11T09:09:48Z,172,168,Java,324,68,https://github.com/Col-E/Recaf,4216
linuxdeploy,2012-08-21T04:49:14Z,2022-09-11T18:45:45Z,67,37,Java,543,685,https://github.com/meefik/linuxdeploy,4215
DeepLinkDispatch,2015-06-11T21:16:48Z,2022-09-11T20:48:36Z,159,22,Java,121,52,https://github.com/airbnb/DeepLinkDispatch,4211
xpay,2017-12-12T16:11:19Z,2022-09-11T16:01:28Z,0,0,Java,43,17,https://github.com/Exrick/xpay,4210
libsvm,2013-09-10T14:32:07Z,2022-09-11T08:39:57Z,0,0,Java,48,77,https://github.com/cjlin1/libsvm,4200
android-autofittextview,2011-02-14T06:00:52Z,2022-09-09T01:16:10Z,6,1,Java,35,46,https://github.com/grantland/android-autofittextview,4197
pinot,2014-05-19T23:27:48Z,2022-09-11T19:58:44Z,6871,16,Java,745,864,https://github.com/apache/pinot,4178
DKVideoPlayer,2017-04-11T01:33:38Z,2022-09-11T16:22:08Z,14,32,Java,718,56,https://github.com/Doikki/DKVideoPlayer,4169
tx-lcn,2017-11-11T03:34:34Z,2022-09-11T04:32:15Z,69,14,Java,282,190,https://github.com/codingapi/tx-lcn,4168
JKeyboardPanelSwitch,2015-07-01T17:42:01Z,2022-09-07T03:21:47Z,3,14,Java,47,60,https://github.com/Jacksgong/JKeyboardPanelSwitch,4156
ShineButton,2016-07-05T06:32:26Z,2022-09-11T23:50:01Z,5,2,Java,26,25,https://github.com/ChadCSong/ShineButton,4156
CoordinatorTabLayout,2017-01-27T13:40:28Z,2022-09-09T16:31:58Z,0,0,Java,21,16,https://github.com/hugeterry/CoordinatorTabLayout,4141
datax-web,2019-11-19T01:09:05Z,2022-09-11T09:24:31Z,87,5,Java,226,210,https://github.com/WeiYe-Jing/datax-web,4129
SpringBoot-Shiro-Vue,2017-11-17T18:49:06Z,2022-09-11T01:54:26Z,5,0,Java,110,0,https://github.com/Heeexy/SpringBoot-Shiro-Vue,4128
Conversations,2014-01-24T01:07:34Z,2022-09-09T16:12:49Z,539,109,Java,3251,140,https://github.com/iNPUTmice/Conversations,4124
AndroidWiFiADB,2015-10-18T21:58:45Z,2022-09-08T18:06:41Z,10,8,Java,39,23,https://github.com/pedrovgs/AndroidWiFiADB,4123
JSON-java,2010-12-21T17:46:09Z,2022-09-11T15:13:37Z,130,15,Java,364,19,https://github.com/stleary/JSON-java,4122
BGABanner-Android,2014-10-25T17:15:18Z,2022-09-10T09:03:41Z,37,0,Java,165,50,https://github.com/bingoogolapple/BGABanner-Android,4119
azkaban,2012-10-18T01:34:53Z,2022-09-09T09:18:28Z,1634,48,Java,401,679,https://github.com/azkaban/azkaban,4116
java-algorithms-implementation,2013-11-20T03:30:19Z,2022-09-11T18:53:01Z,51,0,Java,29,11,https://github.com/phishman3579/java-algorithms-implementation,4109
StepView,2016-06-22T03:52:08Z,2022-09-09T01:02:27Z,2,13,Java,24,42,https://github.com/baoyachi/StepView,4104
mybatis,2014-11-03T04:51:06Z,2022-09-09T07:50:47Z,5,0,Java,4,7,https://github.com/tuguangquan/mybatis,4099
dddsample-core,2015-01-31T23:21:37Z,2022-09-11T09:15:10Z,19,0,Java,8,10,https://github.com/citerus/dddsample-core,4099
objectbox-java,2017-01-24T10:29:48Z,2022-09-10T15:51:57Z,7,33,Java,932,141,https://github.com/objectbox/objectbox-java,4086
Tangram-Android,2017-03-29T13:29:57Z,2022-09-09T08:51:15Z,8,38,Java,126,72,https://github.com/alibaba/Tangram-Android,4084
CircleIndicator,2014-07-30T14:02:56Z,2022-09-06T02:22:13Z,7,7,Java,119,19,https://github.com/ongakuer/CircleIndicator,4084
bisq,2014-03-12T09:42:29Z,2022-09-10T01:04:05Z,2597,126,Java,2682,224,https://github.com/bisq-network/bisq,4083
OpenHub,2017-07-11T13:29:51Z,2022-09-11T19:10:23Z,30,31,Java,119,231,https://github.com/ThirtyDegreesRay/OpenHub,4081
GCViewer,2011-10-23T09:01:04Z,2022-09-11T11:48:50Z,60,5,Java,110,57,https://github.com/chewiebug/GCViewer,4060
ViewPagerCards,2016-08-20T15:24:12Z,2022-09-07T17:45:37Z,0,0,Java,14,15,https://github.com/rubensousa/ViewPagerCards,4057
rstudio,2010-12-07T19:10:25Z,2022-09-10T20:27:40Z,4627,0,Java,5703,1293,https://github.com/rstudio/rstudio,4056
vespa,2016-06-03T20:54:20Z,2022-09-10T09:29:00Z,22463,29,Java,472,111,https://github.com/vespa-engine/vespa,4055
easy-rules,2013-03-10T14:38:26Z,2022-09-11T14:37:50Z,37,10,Java,271,48,https://github.com/j-easy/easy-rules,4055
InternetArchitect,2019-10-19T16:32:01Z,2022-09-11T07:52:57Z,0,0,Java,1,0,https://github.com/bjmashibing/InternetArchitect,4052
LoadingDrawable,2016-04-16T07:33:57Z,2022-09-04T06:14:19Z,1,0,Java,11,10,https://github.com/dinuscxj/LoadingDrawable,4052
moco,2012-10-18T09:09:51Z,2022-09-09T14:06:14Z,26,0,Java,118,132,https://github.com/dreamhead/moco,4037
Phoenix,2015-01-12T14:11:20Z,2022-09-09T11:58:15Z,1,1,Java,30,11,https://github.com/Yalantis/Phoenix,4037
AndroidHttpCapture,2016-10-15T19:48:00Z,2022-09-11T05:44:06Z,0,1,Java,51,37,https://github.com/JZ-Darkal/AndroidHttpCapture,4032
FloatingActionButton,2014-07-22T13:29:55Z,2022-08-29T06:37:58Z,21,0,Java,105,73,https://github.com/makovkastar/FloatingActionButton,4029
simplify,2014-01-16T05:14:02Z,2022-09-10T03:47:36Z,15,9,Java,115,29,https://github.com/CalebFenton/simplify,4028
java-learning,2016-02-09T05:20:58Z,2022-09-11T00:02:19Z,4,0,Java,6,2,https://github.com/brianway/java-learning,4021
AmazeFileManager,2014-07-14T19:47:53Z,2022-09-11T13:24:00Z,1204,61,Java,1468,461,https://github.com/TeamAmaze/AmazeFileManager,4021
react-native-webrtc,2015-09-27T10:57:30Z,2022-09-10T07:33:49Z,205,44,Java,826,57,https://github.com/react-native-webrtc/react-native-webrtc,4016
IJPay,2017-05-02T03:15:32Z,2022-09-11T12:44:44Z,3,23,Java,34,11,https://github.com/Javen205/IJPay,4011
Bolts-Android,2014-01-30T04:58:14Z,2022-09-06T00:26:40Z,73,11,Java,37,21,https://github.com/BoltsFramework/Bolts-Android,4009
FloatWindow,2017-11-14T14:33:55Z,2022-09-08T07:05:33Z,3,9,Java,43,94,https://github.com/yhaolpz/FloatWindow,4001
kafdrop,2019-05-27T08:46:56Z,2022-09-11T15:51:14Z,93,44,Java,258,6,https://github.com/obsidiandynamics/kafdrop,3979
pmd,2012-07-11T18:03:00Z,2022-09-08T12:32:17Z,1833,79,Java,1325,637,https://github.com/pmd/pmd,3977
BadgeView,2017-02-08T02:01:39Z,2022-08-29T07:36:15Z,1,5,Java,52,49,https://github.com/qstumn/BadgeView,3975
XUI,2019-01-07T07:59:02Z,2022-09-11T14:51:24Z,18,21,Java,95,7,https://github.com/xuexiangjys/XUI,3967
ExpandableTextView,2014-05-17T19:40:15Z,2022-09-10T14:15:01Z,6,4,Java,21,39,https://github.com/Manabu-GT/ExpandableTextView,3967
RxJavaSamples,2016-03-24T13:08:10Z,2022-08-31T04:03:11Z,5,3,Java,2,22,https://github.com/rengwuxian/RxJavaSamples,3966
TwinklingRefreshLayout,2016-03-02T12:11:56Z,2022-09-08T02:44:22Z,0,0,Java,85,105,https://github.com/lcodecorex/TwinklingRefreshLayout,3955
CC,2017-11-23T16:26:33Z,2022-09-05T00:53:52Z,24,0,Java,139,22,https://github.com/luckybilly/CC,3947
Gadgetbridge,2015-01-05T23:19:03Z,2022-09-09T10:26:30Z,236,0,Java,0,0,https://github.com/Freeyourgadget/Gadgetbridge,3943
AndroidTutorialForBeginners,2016-09-26T16:36:28Z,2022-09-11T16:57:00Z,0,0,Java,2,21,https://github.com/hussien89aa/AndroidTutorialForBeginners,3940
jstorm,2013-09-03T03:53:16Z,2022-09-09T14:06:41Z,30,22,Java,386,203,https://github.com/alibaba/jstorm,3939
XCL-Charts,2014-06-09T15:44:50Z,2022-09-09T11:58:11Z,1,0,Java,7,8,https://github.com/xcltapestry/XCL-Charts,3937
querydsl,2011-08-05T06:46:32Z,2022-09-11T16:16:58Z,1045,34,Java,1831,63,https://github.com/querydsl/querydsl,3933
javacpp,2014-04-21T12:47:21Z,2022-09-11T05:26:41Z,105,8,Java,367,54,https://github.com/bytedeco/javacpp,3931
JSqlParser,2011-06-23T22:51:52Z,2022-09-12T00:55:05Z,276,29,Java,994,175,https://github.com/JSQLParser/JSqlParser,3918
android-iconify,2013-06-12T11:42:01Z,2022-09-02T07:54:09Z,14,0,Java,127,54,https://github.com/JoanZapata/android-iconify,3915
jodd,2012-09-07T20:26:48Z,2022-09-11T05:26:52Z,224,37,Java,512,2,https://github.com/oblac/jodd,3915
epic,2017-05-22T02:52:44Z,2022-09-09T10:15:29Z,11,5,Java,0,0,https://github.com/tiann/epic,3914
lwjgl3,2012-12-23T15:40:04Z,2022-09-11T23:05:41Z,101,16,Java,587,55,https://github.com/LWJGL/lwjgl3,3913
armeria,2015-11-16T04:04:01Z,2022-09-11T05:50:01Z,2686,204,Java,1118,407,https://github.com/line/armeria,3904
shiro,2009-08-29T08:00:17Z,2022-09-11T03:46:41Z,260,0,Java,0,0,https://github.com/apache/shiro,3899
hmily,2017-09-28T06:29:01Z,2022-09-09T11:44:13Z,138,0,Java,133,33,https://github.com/dromara/hmily,3895
runelite,2016-04-30T20:48:02Z,2022-09-09T08:58:21Z,4068,0,Java,7027,1341,https://github.com/runelite/runelite,3892
pig,2019-08-26T03:24:53Z,2022-09-12T00:34:38Z,8,21,Java,566,147,https://github.com/pig-mesh/pig,3890
BigImageViewer,2016-11-06T09:55:02Z,2022-09-09T02:55:18Z,31,0,Java,168,28,https://github.com/Piasy/BigImageViewer,3890
powermock,2014-05-28T07:53:53Z,2022-09-11T05:27:22Z,130,16,Java,537,421,https://github.com/powermock/powermock,3886
greys-anatomy,2012-11-21T19:39:35Z,2022-09-12T01:18:59Z,54,0,Java,165,66,https://github.com/oldmanpushcart/greys-anatomy,3879
hawk,2015-02-19T22:25:23Z,2022-09-11T21:22:23Z,50,22,Java,131,44,https://github.com/orhanobut/hawk,3878
Aegis,2016-08-15T19:10:31Z,2022-09-12T01:30:26Z,272,45,Java,599,63,https://github.com/beemdevelopment/Aegis,3878
frontend-maven-plugin,2013-08-30T14:44:38Z,2022-09-11T06:14:06Z,174,0,Java,477,251,https://github.com/eirslett/frontend-maven-plugin,3876
ahbottomnavigation,2016-03-17T12:17:56Z,2022-09-07T06:32:40Z,28,14,Java,250,132,https://github.com/aurelhubert/ahbottomnavigation,3865
Conductor,2016-03-16T18:42:41Z,2022-08-29T08:08:20Z,84,19,Java,449,101,https://github.com/bluelinelabs/Conductor,3855
incubator-seatunnel,2017-08-05T09:14:47Z,2022-09-11T07:57:38Z,1282,37,Java,753,368,https://github.com/apache/incubator-seatunnel,3854
picocli,2017-02-01T16:38:41Z,2022-09-11T11:34:05Z,397,78,Java,1240,104,https://github.com/remkop/picocli,3834
mockserver,2013-02-26T06:09:52Z,2022-09-10T18:18:03Z,376,0,Java,934,19,https://github.com/mock-server/mockserver,3821
JustTrustMe,2014-07-24T23:45:05Z,2022-09-10T04:27:36Z,15,1,Java,28,16,https://github.com/Fuzion24/JustTrustMe,3821
spring-authorization-server,2020-03-17T17:28:57Z,2022-09-11T19:23:51Z,27,14,Java,656,64,https://github.com/spring-projects/spring-authorization-server,3816
failsafe,2015-06-30T00:56:39Z,2022-09-11T08:13:23Z,48,0,Java,229,42,https://github.com/failsafe-lib/failsafe,3806
roboguice,2012-08-12T20:37:19Z,2022-09-11T11:43:10Z,40,0,Java,143,136,https://github.com/roboguice/roboguice,3806
graphhopper,2012-02-18T19:57:38Z,2022-09-11T05:27:59Z,879,37,Java,1214,240,https://github.com/graphhopper/graphhopper,3804
malmo,2016-05-17T14:58:40Z,2022-09-11T09:05:02Z,186,21,Java,542,152,https://github.com/microsoft/malmo,3802
MaterialSearchView,2015-09-14T17:13:46Z,2022-08-30T05:40:21Z,8,6,Java,65,146,https://github.com/MiguelCatalan/MaterialSearchView,3799
concurrent,2018-11-03T13:49:36Z,2022-09-11T07:35:19Z,50,0,Java,73,0,https://github.com/RedSpider1/concurrent,3797
learning-spark,2014-06-16T04:47:54Z,2022-09-11T11:15:49Z,5,0,Java,8,19,https://github.com/databricks/learning-spark,3788
SmartCropper,2017-08-03T11:08:41Z,2022-09-11T13:39:56Z,5,13,Java,102,22,https://github.com/pqpo/SmartCropper,3781
ForestBlog,2017-10-08T15:27:47Z,2022-09-09T13:02:06Z,0,0,Java,41,2,https://github.com/saysky/ForestBlog,3777
RichText,2015-07-21T09:36:01Z,2022-09-09T14:06:23Z,2,0,Java,251,131,https://github.com/zzhoujay/RichText,3774
sticky-headers-recyclerview,2014-10-03T01:57:46Z,2022-09-06T05:47:36Z,25,0,Java,57,72,https://github.com/timehop/sticky-headers-recyclerview,3740
traccar,2012-04-16T08:33:49Z,2022-09-11T12:43:39Z,562,39,Java,3763,335,https://github.com/traccar/traccar,3732
CircleProgress,2014-10-30T16:14:42Z,2022-09-10T12:26:44Z,21,0,Java,34,85,https://github.com/lzyzsd/CircleProgress,3731
microservices-platform,2019-03-07T07:13:37Z,2022-09-10T01:01:16Z,15,27,Java,14,1,https://github.com/zlt2000/microservices-platform,3727
java-faker,2011-06-06T01:01:21Z,2022-09-11T20:46:28Z,272,0,Java,147,86,https://github.com/DiUS/java-faker,3721
NoHttp,2015-07-29T06:11:12Z,2022-09-09T11:59:17Z,0,0,Java,153,75,https://github.com/yanzhenjie/NoHttp,3716
spruce-android,2017-02-23T20:34:18Z,2022-09-10T14:42:16Z,92,3,Java,26,1,https://github.com/willowtreeapps/spruce-android,3715
GuideView,2016-06-19T08:52:25Z,2022-09-09T11:57:50Z,0,0,Java,55,24,https://github.com/binIoter/GuideView,3711
Launcher3,2017-05-30T12:53:32Z,2022-09-09T16:21:17Z,4,22,Java,510,128,https://github.com/amirzaidi/Launcher3,3706
open-location-code,2014-09-30T18:26:35Z,2022-09-05T00:00:21Z,239,5,Java,135,55,https://github.com/google/open-location-code,3704
tiny-spring,2014-01-10T16:37:57Z,2022-09-11T16:29:41Z,4,0,Java,2,22,https://github.com/code4craft/tiny-spring,3702
sodium-fabric,2020-02-01T03:04:09Z,2022-09-11T16:32:16Z,84,14,Java,909,269,https://github.com/CaffeineMC/sodium-fabric,3702
usb-serial-for-android,2013-06-30T23:17:45Z,2022-09-12T00:06:28Z,34,23,Java,361,23,https://github.com/mik3y/usb-serial-for-android,3698
opengrok,2013-01-07T11:49:18Z,2022-09-10T18:43:21Z,1538,202,Java,1781,548,https://github.com/oracle/opengrok,3693
PowerJob,2020-03-16T09:19:55Z,2022-09-11T15:24:14Z,30,33,Java,335,42,https://github.com/PowerJob/PowerJob,3691
spring-cloud-gateway,2016-11-16T21:42:51Z,2022-09-12T01:31:35Z,257,0,Java,1782,343,https://github.com/spring-cloud/spring-cloud-gateway,3690
dragonwell8,2019-03-07T02:57:45Z,2022-09-10T04:54:04Z,74,19,Java,246,56,https://github.com/alibaba/dragonwell8,3683
XXPermissions,2018-06-15T14:31:29Z,2022-09-10T12:09:46Z,1,50,Java,146,1,https://github.com/getActivity/XXPermissions,3677
ASimpleCache,2013-07-28T13:50:59Z,2022-09-09T11:54:00Z,4,0,Java,4,30,https://github.com/yangfuhai/ASimpleCache,3672
--,2020-06-18T22:47:21Z,2022-09-08T16:51:56Z,0,0,Java,4,19,https://github.com/981011512/--,3672
SuperTextView,2016-10-19T04:06:54Z,2022-09-09T09:06:07Z,3,39,Java,172,24,https://github.com/lygttpod/SuperTextView,3671
spring-boot-starter,2015-09-25T13:05:15Z,2022-09-11T07:45:27Z,321,23,Java,333,10,https://github.com/mybatis/spring-boot-starter,3669
MarqueeView,2016-06-01T06:50:46Z,2022-09-08T14:50:18Z,8,0,Java,48,42,https://github.com/sunfusheng/MarqueeView,3663
dubbo-admin,2018-01-11T05:30:17Z,2022-09-09T07:30:58Z,234,4,Java,445,159,https://github.com/apache/dubbo-admin,3651
interviewGuide,2016-04-20T07:17:09Z,2022-09-08T14:43:56Z,3,0,Java,3,12,https://github.com/NotFound9/interviewGuide,3647
QLExpress,2017-03-15T08:39:54Z,2022-09-11T12:33:17Z,9,1,Java,129,40,https://github.com/alibaba/QLExpress,3645
tech-weekly,2018-12-03T03:10:52Z,2022-09-09T08:01:17Z,0,0,Java,5,4,https://github.com/mercyblitz/tech-weekly,3639
andOTP,2017-07-05T11:39:52Z,2022-09-11T09:04:14Z,150,38,Java,599,182,https://github.com/andOTP/andOTP,3637
StylishMusicPlayer,2016-09-13T14:38:32Z,2022-09-06T11:23:49Z,2,0,Java,14,22,https://github.com/ryanhoo/StylishMusicPlayer,3634
javassist,2013-05-24T08:31:32Z,2022-09-11T12:42:55Z,60,20,Java,143,196,https://github.com/jboss-javassist/javassist,3634
android-common,2014-05-29T08:08:00Z,2022-09-09T03:24:31Z,3,0,Java,3,12,https://github.com/litesuits/android-common,3626
XposedInstaller,2012-04-02T20:33:05Z,2022-09-10T22:21:32Z,39,0,Java,105,94,https://github.com/rovo89/XposedInstaller,3621
dynamic-datasource-spring-boot-starter,2018-04-28T02:32:16Z,2022-09-11T03:59:44Z,38,9,Java,378,1,https://github.com/baomidou/dynamic-datasource-spring-boot-starter,3620
sofa-rpc,2018-04-09T03:32:04Z,2022-09-08T03:05:31Z,531,48,Java,564,25,https://github.com/sofastack/sofa-rpc,3611
emojicon,2014-01-18T12:32:38Z,2022-08-29T17:10:19Z,22,2,Java,74,77,https://github.com/rockerhieu/emojicon,3609
incubator-heron,2015-09-25T16:09:24Z,2022-09-05T02:12:50Z,2424,56,Java,673,376,https://github.com/apache/incubator-heron,3595
ExplosionField,2015-09-23T11:34:50Z,2022-09-10T12:44:20Z,2,0,Java,2,20,https://github.com/tyrantgit/ExplosionField,3586
atmosphere,2010-06-30T14:26:23Z,2022-09-04T15:52:44Z,289,0,Java,2068,39,https://github.com/Atmosphere/atmosphere,3583
jetcache,2017-04-12T07:48:23Z,2022-09-09T12:59:04Z,27,59,Java,399,271,https://github.com/alibaba/jetcache,3580
DataMiningAlgorithm,2015-01-11T02:50:28Z,2022-09-10T14:11:01Z,0,0,Java,1,1,https://github.com/linyiqun/DataMiningAlgorithm,3579
parceler,2013-07-03T02:53:01Z,2022-09-04T00:17:42Z,73,0,Java,287,29,https://github.com/johncarl81/parceler,3577
blurkit-android,2016-11-06T03:14:58Z,2022-09-10T16:02:16Z,10,3,Java,35,31,https://github.com/CameraKit/blurkit-android,3577
DropDownMenu,2015-06-23T07:43:56Z,2022-09-07T10:04:02Z,0,2,Java,17,52,https://github.com/dongjunkun/DropDownMenu,3574
ChatKit,2017-02-02T09:37:15Z,2022-09-09T15:29:35Z,27,1,Java,197,106,https://github.com/stfalcon-studio/ChatKit,3573
CustomActivityOnCrash,2014-07-04T19:46:21Z,2022-09-11T17:24:59Z,9,12,Java,71,0,https://github.com/Ereza/CustomActivityOnCrash,3570
Store,2016-11-29T20:17:11Z,2022-09-08T12:19:55Z,190,0,Java,132,29,https://github.com/nytimes/Store,3569
android-stackblur,2013-08-15T14:44:32Z,2022-09-05T15:05:05Z,13,0,Java,25,12,https://github.com/kikoso/android-stackblur,3567
xboot,2018-04-23T14:44:18Z,2022-09-07T08:56:30Z,1,6,Java,47,2,https://github.com/Exrick/xboot,3562
XChange,2012-02-02T10:48:28Z,2022-09-08T17:15:05Z,2446,0,Java,1372,291,https://github.com/knowm/XChange,3553
rejoiner,2017-12-06T19:09:53Z,2022-09-09T11:54:11Z,48,3,Java,22,36,https://github.com/google/rejoiner,3551
mpush,2016-04-28T01:43:19Z,2022-09-10T16:16:11Z,1,9,Java,15,23,https://github.com/mpusher/mpush,3548
RecyclerViewPager,2015-01-17T18:30:34Z,2022-08-24T03:39:43Z,36,10,Java,68,121,https://github.com/lsjwzh/RecyclerViewPager,3544
retrolambda,2013-07-20T07:25:22Z,2022-09-11T11:41:48Z,22,0,Java,106,18,https://github.com/luontola/retrolambda,3542
micrometer,2017-04-10T21:36:51Z,2022-09-10T15:30:37Z,1295,157,Java,1463,295,https://github.com/micrometer-metrics/micrometer,3541
flink-recommandSystem-demo,2019-05-15T07:55:35Z,2022-09-09T16:21:14Z,9,0,Java,28,12,https://github.com/will-che/flink-recommandSystem-demo,3531
floatingsearchview,2015-11-22T02:38:32Z,2022-09-05T03:25:54Z,16,0,Java,219,62,https://github.com/arimorty/floatingsearchview,3527
SwipeMenuListView,2014-08-24T15:40:45Z,2022-08-17T08:06:55Z,10,2,Java,29,127,https://github.com/baoyongzhang/SwipeMenuListView,3512
ThreeTenABP,2015-07-03T17:35:09Z,2022-09-10T01:41:14Z,29,0,Java,83,5,https://github.com/JakeWharton/ThreeTenABP,3502
MagicaSakura,2016-06-23T07:54:59Z,2022-09-09T11:56:56Z,4,3,Java,43,23,https://github.com/bilibili/MagicaSakura,3501
hudi,2016-12-14T15:53:41Z,2022-09-10T07:23:22Z,3610,18,Java,1590,220,https://github.com/apache/hudi,3500
Geyser,2019-07-08T17:23:17Z,2022-09-12T00:20:20Z,825,0,Java,1984,219,https://github.com/GeyserMC/Geyser,3499
JimuReport,2019-12-05T12:25:59Z,2022-09-11T08:18:37Z,0,4,Java,1147,59,https://github.com/jeecgboot/JimuReport,3497
FlexibleAdapter,2015-05-02T22:00:43Z,2022-09-10T02:04:04Z,27,30,Java,669,62,https://github.com/davideas/FlexibleAdapter,3494
bistoury,2019-08-01T07:54:25Z,2022-09-11T16:56:57Z,28,8,Java,47,52,https://github.com/qunarcorp/bistoury,3494
SwipeDelMenuLayout,2016-08-25T08:10:45Z,2022-09-06T11:00:03Z,0,2,Java,40,49,https://github.com/mcxtzhang/SwipeDelMenuLayout,3491
hackpad,2015-08-14T02:32:17Z,2022-09-09T11:58:49Z,15,0,Java,11,42,https://github.com/dropbox/hackpad,3490
GeekNews,2016-08-07T14:56:56Z,2022-08-31T13:30:01Z,4,0,Java,88,48,https://github.com/codeestX/GeekNews,3490
Skeleton,2017-07-30T06:42:39Z,2022-09-10T14:45:39Z,2,0,Java,30,24,https://github.com/ethanhua/Skeleton,3489
Music-Player,2016-05-06T21:55:37Z,2022-09-10T01:36:39Z,3,2,Java,17,1,https://github.com/andremion/Music-Player,3486
crate,2013-04-10T09:17:16Z,2022-09-11T19:15:59Z,10501,47,Java,1301,187,https://github.com/crate/crate,3482
Guns,2017-07-06T05:19:54Z,2022-09-11T04:03:54Z,2,0,Java,31,41,https://github.com/stylefeng/Guns,3482
TinyPinyin,2015-09-30T03:24:50Z,2022-09-10T03:57:01Z,1,2,Java,24,32,https://github.com/promeG/TinyPinyin,3479
SeeWeather,2016-02-20T13:10:14Z,2022-09-07T06:59:21Z,3,2,Java,0,0,https://github.com/xcc3641/SeeWeather,3468
LiveEventBus,2018-07-11T07:36:59Z,2022-09-09T16:36:35Z,3,0,Java,49,105,https://github.com/JeremyLiao/LiveEventBus,3459
groupie,2016-09-01T20:59:35Z,2022-09-11T02:10:04Z,114,28,Java,233,56,https://github.com/lisawray/groupie,3459
openhab1-addons,2013-09-20T20:28:43Z,2022-09-02T05:56:18Z,2652,14,Java,2555,237,https://github.com/openhab/openhab1-addons,3458
Play-with-Algorithms,2016-07-05T18:16:22Z,2022-09-11T06:22:57Z,2,0,Java,27,0,https://github.com/liuyubobobo/Play-with-Algorithms,3458
DSBridge-Android,2017-01-02T11:58:53Z,2022-09-09T09:45:10Z,6,2,Java,89,89,https://github.com/wendux/DSBridge-Android,3444
databus,2012-12-17T17:49:17Z,2022-09-09T09:58:03Z,32,0,Java,55,31,https://github.com/linkedin/databus,3444
h2database,2015-04-10T19:09:09Z,2022-09-11T03:25:52Z,1506,18,Java,1650,307,https://github.com/h2database/h2database,3442
AppUpdate,2017-06-19T09:38:42Z,2022-09-09T08:33:52Z,10,3,Java,48,86,https://github.com/WVector/AppUpdate,3437
giffun,2019-01-28T05:11:00Z,2022-09-06T03:45:01Z,0,0,Java,42,27,https://github.com/guolindev/giffun,3436
light-4j,2016-09-09T22:28:14Z,2022-09-11T23:14:35Z,536,150,Java,759,31,https://github.com/networknt/light-4j,3433
jetty.project,2011-07-14T01:11:57Z,2022-09-10T11:22:32Z,3120,48,Java,4104,364,https://github.com/eclipse/jetty.project,3429
strimzi-kafka-operator,2016-05-06T08:52:33Z,2022-09-11T16:50:30Z,3913,104,Java,1817,103,https://github.com/strimzi/strimzi-kafka-operator,3425
BackgroundLibrary,2018-09-09T08:52:45Z,2022-09-09T01:48:09Z,3,12,Java,134,5,https://github.com/JavaNoober/BackgroundLibrary,3425
toBeBetterJavaer,2018-11-08T00:35:56Z,2022-09-11T16:07:34Z,7,0,Java,8,4,https://github.com/itwanger/toBeBetterJavaer,3422
liquibase,2011-07-08T20:08:20Z,2022-09-11T17:49:33Z,1505,75,Java,575,461,https://github.com/liquibase/liquibase,3420
netty-learning,2013-09-19T02:24:25Z,2022-09-09T02:35:10Z,2,0,Java,3,3,https://github.com/code4craft/netty-learning,3418
android-butterknife-zelezny,2013-12-23T14:24:08Z,2022-08-15T13:36:44Z,12,8,Java,93,48,https://github.com/avast/android-butterknife-zelezny,3416
SSM,2016-06-21T10:09:02Z,2022-09-11T17:50:42Z,9,10,Java,28,5,https://github.com/crossoverJie/SSM,3412
android-priority-jobqueue,2014-06-20T00:12:45Z,2022-09-07T08:45:33Z,62,0,Java,255,138,https://github.com/yigit/android-priority-jobqueue,3411
Ehviewer_CN_SXJ,2020-11-09T06:14:31Z,2022-09-11T15:59:16Z,2,41,Java,247,98,https://github.com/xiaojieonly/Ehviewer_CN_SXJ,3410
maxwell,2015-02-09T22:06:13Z,2022-09-10T17:41:20Z,730,192,Java,814,162,https://github.com/zendesk/maxwell,3396
Terasology,2011-03-04T03:49:19Z,2022-09-10T05:45:24Z,2512,69,Java,1541,477,https://github.com/MovingBlocks/Terasology,3396
Leetcode,2016-07-31T05:28:15Z,2022-09-09T14:44:07Z,95,0,Java,16,1,https://github.com/fishercoder1534/Leetcode,3393
android-maps-utils,2013-05-17T00:08:48Z,2022-09-11T11:01:28Z,427,25,Java,507,53,https://github.com/googlemaps/android-maps-utils,3390
data-transfer-project,2018-01-04T21:27:57Z,2022-09-09T07:59:12Z,798,49,Java,129,125,https://github.com/google/data-transfer-project,3385
kylin,2015-01-03T08:00:05Z,2022-09-08T10:26:05Z,1470,0,Java,0,0,https://github.com/apache/kylin,3379
effective-java-3e-source-code,2018-08-03T20:48:35Z,2022-09-11T16:37:39Z,0,0,Java,2,10,https://github.com/jbloch/effective-java-3e-source-code,3371
Android-Week-View,2014-09-17T10:07:12Z,2022-09-11T01:13:12Z,36,4,Java,306,178,https://github.com/alamkanak/Android-Week-View,3368
jacoco,2012-07-08T21:45:13Z,2022-09-10T13:40:48Z,422,44,Java,674,84,https://github.com/jacoco/jacoco,3366
MusicBot,2016-08-14T18:46:29Z,2022-09-11T14:25:38Z,29,33,Java,654,119,https://github.com/jagrosh/MusicBot,3366
